model,region,year,area,lai,tas,pr,gpp,pct_growth_gpp
ACCESS-ESM1-5,Serbia,1863,62770176000.0,124022972744.70085,9.794640571014599,1.0002441157920272,3.3881974435409954,0.1998253309871727
ACCESS-ESM1-5,Serbia,1864,62770176000.0,124361566514.60062,11.84167077079403,0.7397476341343094,3.2194549645627517,-0.051085972840568594
ACCESS-ESM1-5,Serbia,1865,62770176000.0,96749474136.20454,11.427007948494632,0.6471992354319611,2.4726825417189398,-0.2639084689715835
ACCESS-ESM1-5,Serbia,1866,62770176000.0,100872676482.76874,10.7626757090532,0.8456220456560091,2.7613558998276093,0.11041821655595452
ACCESS-ESM1-5,Serbia,1867,62770176000.0,106682497660.9987,11.823246164785685,0.7923339667662013,2.9299204603820845,0.05925344888332762
ACCESS-ESM1-5,Serbia,1868,62770176000.0,125726334845.28833,9.981000591785634,1.122370066164858,3.312044207744728,0.12259030814972016
ACCESS-ESM1-5,Serbia,1869,62770176000.0,129516576786.59631,10.574252176312134,0.9639583353300818,3.388222289803243,0.02273980137641507
ACCESS-ESM1-5,Serbia,1870,62770176000.0,118063257609.76886,10.934969922667637,0.7927639695280752,3.0617867538890056,-0.10130673350246444
ACCESS-ESM1-5,Serbia,1871,62770176000.0,104729711831.66672,11.337294370914247,0.7423152087365249,2.810614899078543,-0.08559536735514861
ACCESS-ESM1-5,Serbia,1872,62770176000.0,103468473814.47517,11.451827666986444,0.9675905084060169,2.7998353819916044,-0.003842661394770186
ACCESS-ESM1-5,Serbia,1873,62770176000.0,118699624143.302,10.585385455416647,1.0247521317069126,3.2038485071092477,0.1347921223559585
ACCESS-ESM1-5,Serbia,1874,62770176000.0,116604331703.49065,11.700802738947752,0.9566266047396252,3.1758959449041315,-0.008762965754268048
ACCESS-ESM1-5,Serbia,1875,62770176000.0,110040585471.80643,11.438301802312326,1.0218743518507745,2.9772279868099374,-0.06459711806970159
ACCESS-ESM1-5,Serbia,1876,62770176000.0,107611148243.9126,11.063172261575396,0.8187518633273837,2.8979491825283588,-0.026989353453655607
ACCESS-ESM1-5,Serbia,1877,62770176000.0,114530894619.59033,11.300355243159904,0.8509134995421239,3.143621974909689,0.08137232196459165
ACCESS-ESM1-5,Serbia,1878,62770176000.0,104427064967.65619,11.559758938002481,0.7307446633321665,2.844750727940806,-0.09990018420575186
ACCESS-ESM1-5,Serbia,1879,62770176000.0,97280289770.44846,10.424245303341,0.8406075033902686,2.522428158710684,-0.12025345349807193
ACCESS-ESM1-5,Serbia,1880,62770176000.0,96836378635.37415,9.445884709100522,0.8469680066018958,2.6375550176432085,0.044630365708482
